listingid,companyid,company,price,url,long,lat,address,type,rooms,size_m2,listings,text,deposit,rent,electricity,heat,water,tv_internet,b-ordning,other
213,126,al2bolig,5814,https://aarhusbolig.dk/afdelinger/?bolignr=213&selskab=126&afdeling=306&antalrum=4,56.1474513,10.1607081,Afd. 306 A. Jensensvej,Lejlighed,4,80,16.0,Husdyr: Det er tilladt at holde 2 stk. indekat.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri. Lejer skal selv medbringe garderobeskabe og køle-/fryseskab.Yderligere info: Afdelingen i 3 etager er beliggende i Gl. Aaby. Omkring boligerne er der store grønne fællesarealer med legepladser. I afdelingen er der cykelrum. Garage kan lejes og der er mulighed for at låne selskabslokale i naboafdelingen. Fællesantenne (STOFA).,16000.0,5209.0,,605.0,,,,
209,126,al2bolig,6405,https://aarhusbolig.dk/afdelinger/?bolignr=209&selskab=126&afdeling=306&antalrum=4,56.1474513,10.1607081,Afd. 306 A. Jensensvej,Lejlighed,4,85,16.0,Husdyr: Det er tilladt at holde 2 stk. indekat.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri. Lejer skal selv medbringe garderobeskabe og køle-/fryseskab.Yderligere info: Afdelingen i 3 etager er beliggende i Gl. Aaby. Omkring boligerne er der store grønne fællesarealer med legepladser. I afdelingen er der cykelrum. Garage kan lejes og der er mulighed for at låne selskabslokale i naboafdelingen. Fællesantenne (STOFA).,17000.0,5760.0,,645.0,,,,
227,126,al2bolig,6983,https://aarhusbolig.dk/afdelinger/?bolignr=227&selskab=126&afdeling=306&antalrum=4,56.1474513,10.1607081,Afd. 306 A. Jensensvej,Lejlighed,4,93,16.0,Husdyr: Det er tilladt at holde 2 stk. indekat.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri. Lejer skal selv medbringe garderobeskabe og køle-/fryseskab.Yderligere info: Afdelingen i 3 etager er beliggende i Gl. Aaby. Omkring boligerne er der store grønne fællesarealer med legepladser. I afdelingen er der cykelrum. Garage kan lejes og der er mulighed for at låne selskabslokale i naboafdelingen. Fællesantenne (STOFA).,18600.0,6278.0,,705.0,,,,
690,126,al2bolig,3078,https://aarhusbolig.dk/afdelinger/?bolignr=690&selskab=126&afdeling=307&antalrum=1,56.1502016,10.1582157,Afd. 307 Henrik Hertzvej,Lejlighed,1,45,1.0,Husdyr: Husdyr er ikke tilladt.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri.Yderligere info: Afdelingen i 3-etager fremtræder meget indbydende med de skråvendte altaner vinkelret mod Søren Frichs Vej i Åbyhøj. Der er fællesvaskerier og grønne arealer med legepladser. Køkkener er udskiftet i 1993. Baderum er delvist renoveret. Flere nærbutikker er beliggende i afdelingen. I afdelingen er der endvidere porttelefon og cykelrum. P-plads kan lejes. Fællesantenne (STOFA).,9000.0,2552.0,,361.0,165.0,,,
332,126,al2bolig,5653,https://aarhusbolig.dk/afdelinger/?bolignr=332&selskab=126&afdeling=307&antalrum=3,56.1502016,10.1582157,Afd. 307 Henrik Hertzvej,Lejlighed,3,83,62.0,Husdyr: Husdyr er ikke tilladt.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri.Yderligere info: Afdelingen i 3-etager fremtræder meget indbydende med de skråvendte altaner vinkelret mod Søren Frichs Vej i Åbyhøj. Der er fællesvaskerier og grønne arealer med legepladser. Køkkener er udskiftet i 1993. Baderum er delvist renoveret. Flere nærbutikker er beliggende i afdelingen. I afdelingen er der endvidere porttelefon og cykelrum. P-plads kan lejes. Fællesantenne (STOFA).,16600.0,4705.0,,663.0,285.0,,,
331,126,al2bolig,5881,https://aarhusbolig.dk/afdelinger/?bolignr=331&selskab=126&afdeling=307&antalrum=4,56.1502016,10.1582157,Afd. 307 Henrik Hertzvej,Lejlighed,4,86,11.0,Husdyr: Husdyr er ikke tilladt.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri.Yderligere info: Afdelingen i 3-etager fremtræder meget indbydende med de skråvendte altaner vinkelret mod Søren Frichs Vej i Åbyhøj. Der er fællesvaskerier og grønne arealer med legepladser. Køkkener er udskiftet i 1993. Baderum er delvist renoveret. Flere nærbutikker er beliggende i afdelingen. I afdelingen er der endvidere porttelefon og cykelrum. P-plads kan lejes. Fællesantenne (STOFA).,17200.0,4871.0,,685.0,325.0,,,
352,126,al2bolig,3832,https://aarhusbolig.dk/afdelinger/?bolignr=352&selskab=126&afdeling=308&antalrum=1,56.1489658,10.1556659,Afd. 308 Vibyvej,Lejlighed,1,46,9.0,"Husdyr: Det er tilladt at holde 2 indekatte.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri.Yderligere info: Afdelingen i 3-etager fremtræder meget indbydende med de skråvendte altaner. Der er dejlige grønne arealer med opholds- og legepladser. Køkkener er udskiftet i 1992. Baderum er delvist renoveret.  I afdelingen er der endvidere porttelefon og cykelrum. Der er endvidere mulighed for at leje P-plads, hobbyrum og gæsteværelse.Fællesantenne (STOFA).",9200.0,2844.0,,813.0,175.0,,,
364,126,al2bolig,5486,https://aarhusbolig.dk/afdelinger/?bolignr=364&selskab=126&afdeling=308&antalrum=2,56.1489658,10.1556659,Afd. 308 Vibyvej,Lejlighed,2,62,10.0,"Husdyr: Det er tilladt at holde 2 indekatte.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri.Yderligere info: Afdelingen i 3-etager fremtræder meget indbydende med de skråvendte altaner. Der er dejlige grønne arealer med opholds- og legepladser. Køkkener er udskiftet i 1992. Baderum er delvist renoveret.  I afdelingen er der endvidere porttelefon og cykelrum. Der er endvidere mulighed for at leje P-plads, hobbyrum og gæsteværelse.Fællesantenne (STOFA).",12400.0,4092.0,,619.0,775.0,,,
355,126,al2bolig,6021,https://aarhusbolig.dk/afdelinger/?bolignr=355&selskab=126&afdeling=308&antalrum=3,56.1489658,10.1556659,Afd. 308 Vibyvej,Lejlighed,3,74,59.0,"Husdyr: Det er tilladt at holde 2 indekatte.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri.Yderligere info: Afdelingen i 3-etager fremtræder meget indbydende med de skråvendte altaner. Der er dejlige grønne arealer med opholds- og legepladser. Køkkener er udskiftet i 1992. Baderum er delvist renoveret.  I afdelingen er der endvidere porttelefon og cykelrum. Der er endvidere mulighed for at leje P-plads, hobbyrum og gæsteværelse.Fællesantenne (STOFA).",14800.0,5271.0,,500.0,250.0,,,
379,126,al2bolig,6181,https://aarhusbolig.dk/afdelinger/?bolignr=379&selskab=126&afdeling=308&antalrum=3,56.1489658,10.1556659,Afd. 308 Vibyvej,Lejlighed,3,83,59.0,"Husdyr: Det er tilladt at holde 2 indekatte.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri.Yderligere info: Afdelingen i 3-etager fremtræder meget indbydende med de skråvendte altaner. Der er dejlige grønne arealer med opholds- og legepladser. Køkkener er udskiftet i 1992. Baderum er delvist renoveret.  I afdelingen er der endvidere porttelefon og cykelrum. Der er endvidere mulighed for at leje P-plads, hobbyrum og gæsteværelse.Fællesantenne (STOFA).",16600.0,5087.0,,594.0,500.0,,,
349,126,al2bolig,6369,https://aarhusbolig.dk/afdelinger/?bolignr=349&selskab=126&afdeling=308&antalrum=4,56.1489658,10.1556659,Afd. 308 Vibyvej,Lejlighed,4,87,3.0,"Husdyr: Det er tilladt at holde 2 indekatte.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri.Yderligere info: Afdelingen i 3-etager fremtræder meget indbydende med de skråvendte altaner. Der er dejlige grønne arealer med opholds- og legepladser. Køkkener er udskiftet i 1992. Baderum er delvist renoveret.  I afdelingen er der endvidere porttelefon og cykelrum. Der er endvidere mulighed for at leje P-plads, hobbyrum og gæsteværelse.Fællesantenne (STOFA).",17400.0,5444.0,,625.0,300.0,,,
462,126,al2bolig,3206,https://aarhusbolig.dk/afdelinger/?bolignr=462&selskab=126&afdeling=309&antalrum=1,56.1502016,10.1582157,Afd. 309 Henrik Hertzvej /Vibyvej,Lejlighed,1,44,9.0,Husdyr: Det er tilladt at holde 1 indekat.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri.Yderligere info: Afdelingen i 3-etager fremtræder meget indbydende med de skråvendte altaner. Der er dejlige grønne arealer med opholds- og legepladser. Køkkener er udskiftet i 1992. Baderum er delvist renoveret. I afdelingen er der porttelefon og cykelrum. P-plads/garage kan lejes. Fællesantenne (STOFA).,8800.0,2711.0,,340.0,155.0,,,
470,126,al2bolig,3797,https://aarhusbolig.dk/afdelinger/?bolignr=470&selskab=126&afdeling=309&antalrum=1,56.1502016,10.1582157,Afd. 309 Henrik Hertzvej /Vibyvej,Lejlighed,1,49,9.0,Husdyr: Det er tilladt at holde 1 indekat.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri.Yderligere info: Afdelingen i 3-etager fremtræder meget indbydende med de skråvendte altaner. Der er dejlige grønne arealer med opholds- og legepladser. Køkkener er udskiftet i 1992. Baderum er delvist renoveret. I afdelingen er der porttelefon og cykelrum. P-plads/garage kan lejes. Fællesantenne (STOFA).,9800.0,3262.0,,380.0,155.0,,,
469,126,al2bolig,5473,https://aarhusbolig.dk/afdelinger/?bolignr=469&selskab=126&afdeling=309&antalrum=2,56.1502016,10.1582157,Afd. 309 Henrik Hertzvej /Vibyvej,Lejlighed,2,65,12.0,Husdyr: Det er tilladt at holde 1 indekat.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri.Yderligere info: Afdelingen i 3-etager fremtræder meget indbydende med de skråvendte altaner. Der er dejlige grønne arealer med opholds- og legepladser. Køkkener er udskiftet i 1992. Baderum er delvist renoveret. I afdelingen er der porttelefon og cykelrum. P-plads/garage kan lejes. Fællesantenne (STOFA).,13000.0,4738.0,,510.0,225.0,,,
479,126,al2bolig,6109,https://aarhusbolig.dk/afdelinger/?bolignr=479&selskab=126&afdeling=309&antalrum=2,56.1502016,10.1582157,Afd. 309 Henrik Hertzvej /Vibyvej,Lejlighed,2,71,12.0,Husdyr: Det er tilladt at holde 1 indekat.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri.Yderligere info: Afdelingen i 3-etager fremtræder meget indbydende med de skråvendte altaner. Der er dejlige grønne arealer med opholds- og legepladser. Køkkener er udskiftet i 1992. Baderum er delvist renoveret. I afdelingen er der porttelefon og cykelrum. P-plads/garage kan lejes. Fællesantenne (STOFA).,14200.0,5134.0,,750.0,225.0,,,
1658,126,al2bolig,5032,https://aarhusbolig.dk/afdelinger/?bolignr=1658&selskab=126&afdeling=309&antalrum=3,56.1502016,10.1582157,Afd. 309 Henrik Hertzvej /Vibyvej,Lejlighed,3,71,57.0,Husdyr: Det er tilladt at holde 1 indekat.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri.Yderligere info: Afdelingen i 3-etager fremtræder meget indbydende med de skråvendte altaner. Der er dejlige grønne arealer med opholds- og legepladser. Køkkener er udskiftet i 1992. Baderum er delvist renoveret. I afdelingen er der porttelefon og cykelrum. P-plads/garage kan lejes. Fællesantenne (STOFA).,14200.0,4292.0,,480.0,260.0,,,
484,126,al2bolig,5696,https://aarhusbolig.dk/afdelinger/?bolignr=484&selskab=126&afdeling=309&antalrum=3,56.1502016,10.1582157,Afd. 309 Henrik Hertzvej /Vibyvej,Lejlighed,3,75,57.0,Husdyr: Det er tilladt at holde 1 indekat.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri.Yderligere info: Afdelingen i 3-etager fremtræder meget indbydende med de skråvendte altaner. Der er dejlige grønne arealer med opholds- og legepladser. Køkkener er udskiftet i 1992. Baderum er delvist renoveret. I afdelingen er der porttelefon og cykelrum. P-plads/garage kan lejes. Fællesantenne (STOFA).,15000.0,4986.0,,450.0,260.0,,,
1654,126,al2bolig,6762,https://aarhusbolig.dk/afdelinger/?bolignr=1654&selskab=126&afdeling=309&antalrum=3,56.1502016,10.1582157,Afd. 309 Henrik Hertzvej /Vibyvej,Lejlighed,3,78,57.0,Husdyr: Det er tilladt at holde 1 indekat.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri.Yderligere info: Afdelingen i 3-etager fremtræder meget indbydende med de skråvendte altaner. Der er dejlige grønne arealer med opholds- og legepladser. Køkkener er udskiftet i 1992. Baderum er delvist renoveret. I afdelingen er der porttelefon og cykelrum. P-plads/garage kan lejes. Fællesantenne (STOFA).,15600.0,5082.0,,1080.0,600.0,,,
455,126,al2bolig,6957,https://aarhusbolig.dk/afdelinger/?bolignr=455&selskab=126&afdeling=309&antalrum=3,56.1502016,10.1582157,Afd. 309 Henrik Hertzvej /Vibyvej,Lejlighed,3,85,57.0,Husdyr: Det er tilladt at holde 1 indekat.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri.Yderligere info: Afdelingen i 3-etager fremtræder meget indbydende med de skråvendte altaner. Der er dejlige grønne arealer med opholds- og legepladser. Køkkener er udskiftet i 1992. Baderum er delvist renoveret. I afdelingen er der porttelefon og cykelrum. P-plads/garage kan lejes. Fællesantenne (STOFA).,17000.0,6017.0,,680.0,260.0,,,
1659,126,al2bolig,5934,https://aarhusbolig.dk/afdelinger/?bolignr=1659&selskab=126&afdeling=309&antalrum=4,56.1502016,10.1582157,Afd. 309 Henrik Hertzvej /Vibyvej,Lejlighed,4,83,21.0,Husdyr: Det er tilladt at holde 1 indekat.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri.Yderligere info: Afdelingen i 3-etager fremtræder meget indbydende med de skråvendte altaner. Der er dejlige grønne arealer med opholds- og legepladser. Køkkener er udskiftet i 1992. Baderum er delvist renoveret. I afdelingen er der porttelefon og cykelrum. P-plads/garage kan lejes. Fællesantenne (STOFA).,16600.0,5014.0,,620.0,300.0,,,
1679,126,al2bolig,7533,https://aarhusbolig.dk/afdelinger/?bolignr=1679&selskab=126&afdeling=309&antalrum=4,56.1502016,10.1582157,Afd. 309 Henrik Hertzvej /Vibyvej,Lejlighed,4,101,21.0,Husdyr: Det er tilladt at holde 1 indekat.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri.Yderligere info: Afdelingen i 3-etager fremtræder meget indbydende med de skråvendte altaner. Der er dejlige grønne arealer med opholds- og legepladser. Køkkener er udskiftet i 1992. Baderum er delvist renoveret. I afdelingen er der porttelefon og cykelrum. P-plads/garage kan lejes. Fællesantenne (STOFA).,20200.0,6473.0,,760.0,300.0,,,
568,126,al2bolig,3225,https://aarhusbolig.dk/afdelinger/?bolignr=568&selskab=126&afdeling=310&antalrum=1,56.1488438,10.1477925,Afd. 310 Åbyhøjgård,Lejlighed,1,34,10.0,"Husdyr: Det er tilladt at holde 1 indekat.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri. Åbyhøjgård 8, 9, 10, 11, 12 og 13 har elevator.Yderligere info: Afdelingen er beliggende bag støjvolden på Åby Ringvej og med umiddelbar adgang til rekreative arealer i den unge Gjellerup Skov.Lejlighederne er store og veludstyrede og har store inddækkede altaner. 4 vær. boliger har gæstetoilet.Mellem boligblokkene er der velholdte rekreative arealer og veludstyrede legepladser. I afdelingen er der cykelrum og garageanlæg. Fællesantenne (STOFA).Afdelingen har flexibel udlejning, hvilket betyder, at boligerne udlejes til ansøgere der er registreret med fortrin for 1. prioritet Arbejde  og 2. prioritet Studerende.Afdelingen har 2 blokke med elevator og let tilgængelighed, som fortrinsvis udlejes til interne ansøgere med dokumenteret fysisk handicap (kontakt AL2bolig) ellers efter reglerne om flexibel udlejning.",6800.0,2878.0,,237.0,110.0,,,
511,126,al2bolig,3274,https://aarhusbolig.dk/afdelinger/?bolignr=511&selskab=126&afdeling=310&antalrum=1,56.1488438,10.1477925,Afd. 310 Åbyhøjgård,Tilgængelighedsbolig,1,38,6.0,"Husdyr: Det er tilladt at holde 1 indekat.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri. Åbyhøjgård 8, 9, 10, 11, 12 og 13 har elevator.Yderligere info: Afdelingen er beliggende bag støjvolden på Åby Ringvej og med umiddelbar adgang til rekreative arealer i den unge Gjellerup Skov.Lejlighederne er store og veludstyrede og har store inddækkede altaner. 4 vær. boliger har gæstetoilet.Mellem boligblokkene er der velholdte rekreative arealer og veludstyrede legepladser. I afdelingen er der cykelrum og garageanlæg. Fællesantenne (STOFA).Afdelingen har flexibel udlejning, hvilket betyder, at boligerne udlejes til ansøgere der er registreret med fortrin for 1. prioritet Arbejde  og 2. prioritet Studerende.Afdelingen har 2 blokke med elevator og let tilgængelighed, som fortrinsvis udlejes til interne ansøgere med dokumenteret fysisk handicap (kontakt AL2bolig) ellers efter reglerne om flexibel udlejning.",11250.0,2997.0,,167.0,110.0,,,
559,126,al2bolig,4281,https://aarhusbolig.dk/afdelinger/?bolignr=559&selskab=126&afdeling=310&antalrum=2,56.1488438,10.1477925,Afd. 310 Åbyhøjgård,Lejlighed,2,51,22.0,"Husdyr: Det er tilladt at holde 1 indekat.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri. Åbyhøjgård 8, 9, 10, 11, 12 og 13 har elevator.Yderligere info: Afdelingen er beliggende bag støjvolden på Åby Ringvej og med umiddelbar adgang til rekreative arealer i den unge Gjellerup Skov.Lejlighederne er store og veludstyrede og har store inddækkede altaner. 4 vær. boliger har gæstetoilet.Mellem boligblokkene er der velholdte rekreative arealer og veludstyrede legepladser. I afdelingen er der cykelrum og garageanlæg. Fællesantenne (STOFA).Afdelingen har flexibel udlejning, hvilket betyder, at boligerne udlejes til ansøgere der er registreret med fortrin for 1. prioritet Arbejde  og 2. prioritet Studerende.Afdelingen har 2 blokke med elevator og let tilgængelighed, som fortrinsvis udlejes til interne ansøgere med dokumenteret fysisk handicap (kontakt AL2bolig) ellers efter reglerne om flexibel udlejning.",10200.0,3744.0,,372.0,165.0,,,
502,126,al2bolig,4909,https://aarhusbolig.dk/afdelinger/?bolignr=502&selskab=126&afdeling=310&antalrum=2,56.1488438,10.1477925,Afd. 310 Åbyhøjgård,Tilgængelighedsbolig,2,54,12.0,"Husdyr: Det er tilladt at holde 1 indekat.Udgifter ud over husleje: Antenne (Stofa) og el afregnes med leverandør.Særlige vilkår: Der er fællesvaskeri. Åbyhøjgård 8, 9, 10, 11, 12 og 13 har elevator.Yderligere info: Afdelingen er beliggende bag støjvolden på Åby Ringvej og med umiddelbar adgang til rekreative arealer i den unge Gjellerup Skov.Lejlighederne er store og veludstyrede og har store inddækkede altaner. 4 vær. boliger har gæstetoilet.Mellem boligblokkene er der velholdte rekreative arealer og veludstyrede legepladser. I afdelingen er der cykelrum og garageanlæg. Fællesantenne (STOFA).Afdelingen har flexibel udlejning, hvilket betyder, at boligerne udlejes til ansøgere der er registreret med fortrin for 1. prioritet Arbejde  og 2. prioritet Studerende.Afdelingen har 2 blokke med elevator og let tilgængelighed, som fortrinsvis udlejes til interne ansøgere med dokumenteret fysisk handicap (kontakt AL2bolig) ellers efter reglerne om flexibel udlejning.",16080.0,4261.0,,348.0,300.0,,,
