listingid,companyid,company,price,url,long,lat,type,rooms,size_m2,listings,deposit,rent
1298,1013,domibolig,8856,https://aarhusbolig.dk/afdelinger/?bolignr=1298&selskab=1013&afdeling=28&antalrum=4,55.979681,10.122313,Rækkehus,4,110,22,38721,8606
1332,1013,domibolig,4874,https://aarhusbolig.dk/afdelinger/?bolignr=1332&selskab=1013&afdeling=29&antalrum=2,55.980462,10.124728,Rækkehus,2,47,5,16883,4649
1330,1013,domibolig,8186,https://aarhusbolig.dk/afdelinger/?bolignr=1330&selskab=1013&afdeling=29&antalrum=3,55.980462,10.124728,Rækkehus,3,97,9,34709,7936
1329,1013,domibolig,9226,https://aarhusbolig.dk/afdelinger/?bolignr=1329&selskab=1013&afdeling=29&antalrum=4,55.980462,10.124728,Rækkehus,4,113,14,40400,8976
1333,1013,domibolig,8509,https://aarhusbolig.dk/afdelinger/?bolignr=1333&selskab=1013&afdeling=29&antalrum=5,55.980462,10.124728,Rækkehus,5,102,4,36513,8259
6,1013,domibolig,5046,https://aarhusbolig.dk/afdelinger/?bolignr=6&selskab=1013&afdeling=31&antalrum=3,56.03699997,10.1957202,Rækkehus,3,83,2,8742,4824
5,1013,domibolig,8160,https://aarhusbolig.dk/afdelinger/?bolignr=5&selskab=1013&afdeling=31&antalrum=3,56.03699997,10.1957202,Rækkehus,3,116,2,23200,5489
8,1013,domibolig,6458,https://aarhusbolig.dk/afdelinger/?bolignr=8&selskab=1013&afdeling=31&antalrum=4,56.03699997,10.1957202,Rækkehus,4,100,6,20000,6458
7,1013,domibolig,8362,https://aarhusbolig.dk/afdelinger/?bolignr=7&selskab=1013&afdeling=31&antalrum=4,56.03699997,10.1957202,Rækkehus,4,100,6,20000,5982
1,1013,domibolig,8238,https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=1013&afdeling=31&antalrum=4,56.03699997,10.1957202,Rækkehus,4,111,6,22200,4743
2,1013,domibolig,5489,https://aarhusbolig.dk/afdelinger/?bolignr=2&selskab=1013&afdeling=31&antalrum=4,56.03699997,10.1957202,Rækkehus,4,116,6,23200,5489
3,1013,domibolig,8473,https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=1013&afdeling=31&antalrum=4,56.03699997,10.1957202,Rækkehus,4,116,6,22700,5924
14,1013,domibolig,3978,https://aarhusbolig.dk/afdelinger/?bolignr=14&selskab=1013&afdeling=32&antalrum=2,56.03725171,10.19217968,Lejlighed,2,53,4,9805,3603
12,1013,domibolig,5572,https://aarhusbolig.dk/afdelinger/?bolignr=12&selskab=1013&afdeling=32&antalrum=2,56.03725171,10.19217968,Lejlighed,2,65,4,13000,4447
11,1013,domibolig,5633,https://aarhusbolig.dk/afdelinger/?bolignr=11&selskab=1013&afdeling=32&antalrum=2,56.03725171,10.19217968,Lejlighed,2,65,4,13000,3835
13,1013,domibolig,5773,https://aarhusbolig.dk/afdelinger/?bolignr=13&selskab=1013&afdeling=32&antalrum=2,56.03725171,10.19217968,Lejlighed,2,71,4,14200,4888
15,1013,domibolig,8727,https://aarhusbolig.dk/afdelinger/?bolignr=15&selskab=1013&afdeling=32&antalrum=4,56.03725171,10.19217968,Lejlighed,4,98,2,19600,6652
10,1013,domibolig,8797,https://aarhusbolig.dk/afdelinger/?bolignr=10&selskab=1013&afdeling=32&antalrum=4,56.03725171,10.19217968,Lejlighed,4,100,2,20000,6782
24,1013,domibolig,3423,https://aarhusbolig.dk/afdelinger/?bolignr=24&selskab=1013&afdeling=33&antalrum=1,56.03554946,10.18848896,Rækkehus,1,38,4,7600,2914
17,1013,domibolig,5039,https://aarhusbolig.dk/afdelinger/?bolignr=17&selskab=1013&afdeling=33&antalrum=2,56.03554946,10.18848896,Rækkehus,2,54,4,9702,4148
35,1013,domibolig,6160,https://aarhusbolig.dk/afdelinger/?bolignr=35&selskab=1013&afdeling=33&antalrum=3,56.03554946,10.18848896,Rækkehus,3,73,12,14600,5605
65,1013,domibolig,3077,https://aarhusbolig.dk/afdelinger/?bolignr=65&selskab=1013&afdeling=34&antalrum=1,56.06171026,10.20715714,Rækkehus,1,44,4,8930,2827
57,1013,domibolig,4651,https://aarhusbolig.dk/afdelinger/?bolignr=57&selskab=1013&afdeling=34&antalrum=2,56.06171026,10.20715714,Rækkehus,2,62,4,12360,4047
59,1013,domibolig,5514,https://aarhusbolig.dk/afdelinger/?bolignr=59&selskab=1013&afdeling=34&antalrum=3,56.06171026,10.20715714,Rækkehus,3,77,8,15320,5014
74,1013,domibolig,6876,https://aarhusbolig.dk/afdelinger/?bolignr=74&selskab=1013&afdeling=34&antalrum=4,56.06171026,10.20715714,Rækkehus,4,95,29,18860,6176
37,1013,domibolig,8088,https://aarhusbolig.dk/afdelinger/?bolignr=37&selskab=1013&afdeling=34&antalrum=4,56.06171026,10.20715714,Rækkehus,4,101,29,20120,6582
125,1013,domibolig,3712,https://aarhusbolig.dk/afdelinger/?bolignr=125&selskab=1013&afdeling=35&antalrum=2,56.0371678,10.19848824,Rækkehus,2,56,12,12906,3712
9999,1013,domibolig,8215,https://aarhusbolig.dk/afdelinger/?bolignr=9999&selskab=1013&afdeling=35&antalrum=3,56.0371678,10.19848824,Rækkehus,3,93,42,0,8215
137,1013,domibolig,5952,https://aarhusbolig.dk/afdelinger/?bolignr=137&selskab=1013&afdeling=35&antalrum=3,56.0371678,10.19848824,Rækkehus,3,94,42,22466,5952
93,1013,domibolig,8133,https://aarhusbolig.dk/afdelinger/?bolignr=93&selskab=1013&afdeling=35&antalrum=3,56.0371678,10.19848824,Rækkehus,3,94,42,22466,7833
114,1013,domibolig,8550,https://aarhusbolig.dk/afdelinger/?bolignr=114&selskab=1013&afdeling=35&antalrum=3,56.0371678,10.19848824,Rækkehus,3,99,42,23661,8250
111,1013,domibolig,10817,https://aarhusbolig.dk/afdelinger/?bolignr=111&selskab=1013&afdeling=35&antalrum=4,56.0371678,10.19848824,Rækkehus,4,125,15,29875,10417
98,1013,domibolig,8904,https://aarhusbolig.dk/afdelinger/?bolignr=98&selskab=1013&afdeling=35&antalrum=4,56.0371678,10.19848824,Rækkehus,4,127,15,30353,7959
164,1013,domibolig,5193,https://aarhusbolig.dk/afdelinger/?bolignr=164&selskab=1013&afdeling=36&antalrum=2,56.03519531,10.19796444,Rækkehus,2,62,23,12400,4966
147,1013,domibolig,8568,https://aarhusbolig.dk/afdelinger/?bolignr=147&selskab=1013&afdeling=36&antalrum=3,56.03519531,10.19796444,Rækkehus,3,93,52,18600,7097
151,1013,domibolig,8423,https://aarhusbolig.dk/afdelinger/?bolignr=151&selskab=1013&afdeling=36&antalrum=4,56.03519531,10.19796444,Rækkehus,4,106,30,21200,8035
1,1013,domibolig,2231,https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=1013&afdeling=37&antalrum=1,56.0367842,10.1911068,Lejlighed,1,29,1,5943,1981
253,1013,domibolig,5577,https://aarhusbolig.dk/afdelinger/?bolignr=253&selskab=1013&afdeling=37&antalrum=2,56.0367842,10.1911068,Rækkehus,2,67,20,13260,5327
262,1013,domibolig,6654,https://aarhusbolig.dk/afdelinger/?bolignr=262&selskab=1013&afdeling=37&antalrum=3,56.0367842,10.1911068,Rækkehus,3,86,17,17040,6304
271,1013,domibolig,8020,https://aarhusbolig.dk/afdelinger/?bolignr=271&selskab=1013&afdeling=37&antalrum=4,56.0367842,10.1911068,Rækkehus,4,109,4,21740,7520
1,1013,domibolig,2128,https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=1013&afdeling=38&antalrum=1,56.03512988,10.1860857,Lejlighed,1,30,1,5634,1878
392,1013,domibolig,2179,https://aarhusbolig.dk/afdelinger/?bolignr=392&selskab=1013&afdeling=38&antalrum=1,56.03512988,10.1860857,Ungdomsboliger,1,30,23,5529,1929
319,1013,domibolig,6537,https://aarhusbolig.dk/afdelinger/?bolignr=319&selskab=1013&afdeling=38&antalrum=2,56.03512988,10.1860857,Lejlighed,2,68,36,13540,5659
305,1013,domibolig,5909,https://aarhusbolig.dk/afdelinger/?bolignr=305&selskab=1013&afdeling=38&antalrum=2,56.03512988,10.1860857,Rækkehus,2,68,10,13540,5659
347,1013,domibolig,6985,https://aarhusbolig.dk/afdelinger/?bolignr=347&selskab=1013&afdeling=38&antalrum=3,56.03512988,10.1860857,Lejlighed,3,85,32,16840,6635
405,1013,domibolig,6985,https://aarhusbolig.dk/afdelinger/?bolignr=405&selskab=1013&afdeling=38&antalrum=3,56.03512988,10.1860857,Rækkehus,3,85,2,16840,6635
301,1013,domibolig,8940,https://aarhusbolig.dk/afdelinger/?bolignr=301&selskab=1013&afdeling=38&antalrum=4,56.03512988,10.1860857,Rækkehus,4,109,9,21640,8012
1,1013,domibolig,2084,https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=1013&afdeling=39&antalrum=1,56.04272957,10.20638466,Lejlighed,1,30,1,5952,1984
415,1013,domibolig,6208,https://aarhusbolig.dk/afdelinger/?bolignr=415&selskab=1013&afdeling=39&antalrum=2,56.04272957,10.20638466,Lejlighed,2,70,32,14000,5916
480,1013,domibolig,6541,https://aarhusbolig.dk/afdelinger/?bolignr=480&selskab=1013&afdeling=39&antalrum=2,56.04272957,10.20638466,Rækkehus,2,70,2,14000,5916
463,1013,domibolig,7107,https://aarhusbolig.dk/afdelinger/?bolignr=463&selskab=1013&afdeling=39&antalrum=3,56.04272957,10.20638466,Lejlighed,3,85,8,16900,6773
444,1013,domibolig,8166,https://aarhusbolig.dk/afdelinger/?bolignr=444&selskab=1013&afdeling=39&antalrum=3,56.04272957,10.20638466,Rækkehus,3,85,12,16900,6773
475,1013,domibolig,7790,https://aarhusbolig.dk/afdelinger/?bolignr=475&selskab=1013&afdeling=39&antalrum=4,56.04272957,10.20638466,Lejlighed,4,96,4,19200,7424
483,1013,domibolig,6498,https://aarhusbolig.dk/afdelinger/?bolignr=483&selskab=1013&afdeling=40&antalrum=2,56.04272957,10.20638466,Rækkehus,2,60,20,12550,5737
544,1013,domibolig,4673,https://aarhusbolig.dk/afdelinger/?bolignr=544&selskab=1013&afdeling=41&antalrum=2,56.03915766,10.20372391,Lejlighed,2,50,16,9900,3929
503,1013,domibolig,5060,https://aarhusbolig.dk/afdelinger/?bolignr=503&selskab=1013&afdeling=41&antalrum=2,56.03915766,10.20372391,Rækkehus,2,65,16,12960,4810
511,1013,domibolig,6318,https://aarhusbolig.dk/afdelinger/?bolignr=511&selskab=1013&afdeling=41&antalrum=3,56.03915766,10.20372391,Rækkehus,3,85,24,17000,5968
504,1013,domibolig,7576,https://aarhusbolig.dk/afdelinger/?bolignr=504&selskab=1013&afdeling=41&antalrum=4,56.03915766,10.20372391,Rækkehus,4,98,18,19560,6705
568,1013,domibolig,8366,https://aarhusbolig.dk/afdelinger/?bolignr=568&selskab=1013&afdeling=41&antalrum=5,56.03915766,10.20372391,Rækkehus,5,111,2,22020,7455
622,1013,domibolig,4578,https://aarhusbolig.dk/afdelinger/?bolignr=622&selskab=1013&afdeling=44&antalrum=2,56.04411988,10.20659924,Lejlighed,2,50,20,15100,4315
623,1013,domibolig,5514,https://aarhusbolig.dk/afdelinger/?bolignr=623&selskab=1013&afdeling=44&antalrum=2,56.04411988,10.20659924,Lejlighed,2,65,20,19600,5251
639,1013,domibolig,6862,https://aarhusbolig.dk/afdelinger/?bolignr=639&selskab=1013&afdeling=44&antalrum=3,56.04411988,10.20659924,Rækkehus,3,85,16,25700,6499
640,1013,domibolig,7698,https://aarhusbolig.dk/afdelinger/?bolignr=640&selskab=1013&afdeling=44&antalrum=4,56.04411988,10.20659924,Rækkehus,4,96,20,29000,7185
638,1013,domibolig,8572,https://aarhusbolig.dk/afdelinger/?bolignr=638&selskab=1013&afdeling=44&antalrum=4,56.04411988,10.20659924,Rækkehus,4,110,20,33200,8059
670,1013,domibolig,6017,https://aarhusbolig.dk/afdelinger/?bolignr=670&selskab=1013&afdeling=45&antalrum=2,56.04644561,10.19330676,Rækkehus,2,71,10,25350,5717
690,1013,domibolig,6998,https://aarhusbolig.dk/afdelinger/?bolignr=690&selskab=1013&afdeling=45&antalrum=3,56.04644561,10.19330676,Rækkehus,3,86,11,30700,6648
695,1013,domibolig,7767,https://aarhusbolig.dk/afdelinger/?bolignr=695&selskab=1013&afdeling=45&antalrum=4,56.04644561,10.19330676,Rækkehus,4,98,11,35000,7392
675,1013,domibolig,8659,https://aarhusbolig.dk/afdelinger/?bolignr=675&selskab=1013&afdeling=45&antalrum=5,56.04644561,10.19330676,Rækkehus,5,112,3,40000,8259
723,1013,domibolig,6073,https://aarhusbolig.dk/afdelinger/?bolignr=723&selskab=1013&afdeling=46&antalrum=2,56.03652646,10.19365489,Seniorboliger,2,67,6,25400,5773
714,1013,domibolig,7282,https://aarhusbolig.dk/afdelinger/?bolignr=714&selskab=1013&afdeling=46&antalrum=3,56.03652646,10.19365489,Seniorboliger,3,85,6,32100,6932
